Question,Correct Answer,Name,Category
"Today, James went to the coffee shop. Between what times could they have gone?
We know that:
James woke up at 7am.
Elizabeth saw James waiting at the airport from 7am to 8am.
Kimberly saw James reading at the library from 1pm to 3pm.
Ashley saw James taking photos near the Eiffel Tower from 3pm to 7pm.
Sean saw James stretching at a yoga studio from 7pm to 9pm.
William saw James attending class at the school from 9pm to 10pm.
The coffee shop was closed after 10pm.
Between what times could James have gone to the coffee shop?
Options:
(A) 9pm to 10pm
(B) 7pm to 9pm
(C) 8am to 1pm
(D) 3pm to 7pm",C,BigBench_hard,temporal_sequences
"Today, Tiffany went to the clothing store. Between what times could they have gone?
We know that:
Tiffany woke up at 10am.
John saw Tiffany taking photos near the Leaning Tower of Pisa from 10am to 12pm.
William saw Tiffany taking photos near the Eiffel Tower from 1pm to 6pm.
Lisa saw Tiffany driving to the water park from 6pm to 7pm.
The clothing store was closed after 7pm.
Between what times could Tiffany have gone to the clothing store?
Options:
(A) 6pm to 7pm
(B) 1pm to 6pm
(C) 12pm to 1pm
(D) 10am to 12pm",C,BigBench_hard,temporal_sequences
"Today, Andrew went to the basketball court. Between what times could they have gone?
We know that:
Andrew woke up at 6am.
Jessica saw Andrew stretching at a yoga studio from 6am to 11am.
Elizabeth saw Andrew walking in the garden from 11am to 6pm.
Emily saw Andrew watching a movie at the theater from 8pm to 9pm.
The basketball court was closed after 9pm.
Between what times could Andrew have gone to the basketball court?
Options:
(A) 11am to 6pm
(B) 8pm to 9pm
(C) 6am to 11am
(D) 6pm to 8pm",D,BigBench_hard,temporal_sequences
"Today, Thomas went to the restaurant. Between what times could they have gone?
We know that:
Thomas woke up at 9am.
Linda saw Thomas waiting at the airport from 9am to 12pm.
Susan saw Thomas buying lunch at the deli from 5pm to 7pm.
Lisa saw Thomas watching a movie at the theater from 7pm to 10pm.
The restaurant was closed after 10pm.
Between what times could Thomas have gone to the restaurant?
Options:
(A) 7pm to 10pm
(B) 9am to 12pm
(C) 5pm to 7pm
(D) 12pm to 5pm",D,BigBench_hard,temporal_sequences
"Today, David went to the museum. Between what times could they have gone?
We know that:
David woke up at 6am.
Thomas saw David sitting on a rooftop from 6am to 7am.
Sarah saw David taking photos near the Leaning Tower of Pisa from 7am to 8am.
Sean saw David fixing their computer at the electronic store from 8am to 10am.
Samantha saw David driving to the water park from 12pm to 1pm.
Andrew saw David stretching at a yoga studio from 1pm to 8pm.
The museum was closed after 8pm.
Between what times could David have gone to the museum?
Options:
(A) 8am to 10am
(B) 7am to 8am
(C) 10am to 12pm
(D) 1pm to 8pm",C,BigBench_hard,temporal_sequences
"Today, Elizabeth went to the art studio. Between what times could they have gone?
We know that:
Elizabeth woke up at 6am.
Sean saw Elizabeth buying lunch at the deli from 6am to 8am.
Lisa saw Elizabeth working at the office from 8am to 9am.
David saw Elizabeth stretching at a yoga studio from 12pm to 1pm.
Samantha saw Elizabeth walking towards the Statue of Liberty from 1pm to 5pm.
The art studio was closed after 5pm.
Between what times could Elizabeth have gone to the art studio?
Options:
(A) 9am to 12pm
(B) 8am to 9am
(C) 6am to 8am
(D) 12pm to 1pm",A,BigBench_hard,temporal_sequences
"Today, Jason went to the physics classroom. Between what times could they have gone?
We know that:
Jason woke up at 5am.
Leslie saw Jason buying a bike at the bike shop from 5am to 9am.
James saw Jason stretching at a yoga studio from 1pm to 8pm.
William saw Jason taking photos near the Leaning Tower of Pisa from 8pm to 9pm.
Richard saw Jason getting a coffee at the cafe from 9pm to 10pm.
The physics classroom was closed after 10pm.
Between what times could Jason have gone to the physics classroom?
Options:
(A) 5am to 9am
(B) 9am to 1pm
(C) 1pm to 8pm
(D) 8pm to 9pm",B,BigBench_hard,temporal_sequences
"Today, Sarah went to the gas station. Between what times could they have gone?
We know that:
Sarah woke up at 6am.
Samantha saw Sarah reading at the library from 6am to 9am.
Mary saw Sarah taking photos near the Eiffel Tower from 9am to 11am.
Steven saw Sarah buying cookies at a bakery from 11am to 2pm.
The gas station was closed after 9pm.
Between what times could Sarah have gone to the gas station?
Options:
(A) 11am to 2pm
(B) 2pm to 9pm
(C) 9am to 11am
(D) 6am to 9am",B,BigBench_hard,temporal_sequences
"Today, William went to the coffee shop. Between what times could they have gone?
We know that:
William woke up at 7am.
Lisa saw William sitting on a rooftop from 9am to 11am.
Elizabeth saw William buying a bike at the bike shop from 11am to 1pm.
Richard saw William working at the office from 1pm to 6pm.
Andrew saw William waiting at the train station from 6pm to 10pm.
The coffee shop was closed after 10pm.
Between what times could William have gone to the coffee shop?
Options:
(A) 11am to 1pm
(B) 1pm to 6pm
(C) 6pm to 10pm
(D) 7am to 9am",D,BigBench_hard,temporal_sequences
"Today, Ashley went to the basketball court. Between what times could they have gone?
We know that:
Ashley woke up at 7am.
Lisa saw Ashley working at the office from 7am to 8am.
Michael saw Ashley walking in the garden from 8am to 10am.
Samantha saw Ashley attending class at the school from 1pm to 6pm.
The basketball court was closed after 6pm.
Between what times could Ashley have gone to the basketball court?
Options:
(A) 8am to 10am
(B) 1pm to 6pm
(C) 10am to 1pm
(D) 7am to 8am",C,BigBench_hard,temporal_sequences
"Today, William went to the market. Between what times could they have gone?
We know that:
William woke up at 8am.
Thomas saw William fixing their computer at the electronic store from 8am to 10am.
James saw William waiting at the train station from 10am to 11am.
Steven saw William sitting on a rooftop from 11am to 6pm.
Emily saw William taking photos near the Leaning Tower of Pisa from 6pm to 9pm.
The market was closed after 10pm.
Between what times could William have gone to the market?
Options:
(A) 11am to 6pm
(B) 9pm to 10pm
(C) 6pm to 9pm
(D) 8am to 10am",B,BigBench_hard,temporal_sequences
"Today, Sarah went to the soccer field. Between what times could they have gone?
We know that:
Sarah woke up at 5am.
Linda saw Sarah taking photos near the Leaning Tower of Pisa from 5am to 6am.
Kimberly saw Sarah playing tennis at the tennis court from 8am to 10am.
Jennifer saw Sarah buying cookies at a bakery from 10am to 7pm.
Michael saw Sarah working at the office from 7pm to 9pm.
The soccer field was closed after 9pm.
Between what times could Sarah have gone to the soccer field?
Options:
(A) 5am to 6am
(B) 6am to 8am
(C) 8am to 10am
(D) 7pm to 9pm",B,BigBench_hard,temporal_sequences
"Today, Nancy went to the beach. Between what times could they have gone?
We know that:
Nancy woke up at 11am.
Tiffany saw Nancy stretching at a yoga studio from 11am to 2pm.
Linda saw Nancy buying cookies at a bakery from 4pm to 5pm.
Mary saw Nancy waiting at the train station from 5pm to 8pm.
The beach was closed after 8pm.
Between what times could Nancy have gone to the beach?
Options:
(A) 11am to 2pm
(B) 5pm to 8pm
(C) 2pm to 4pm
(D) 4pm to 5pm",C,BigBench_hard,temporal_sequences
"Today, Betty went to the coffee shop. Between what times could they have gone?
We know that:
Betty woke up at 8am.
Emily saw Betty buying a bike at the bike shop from 8am to 10am.
Susan saw Betty walking in the garden from 10am to 12pm.
John saw Betty working at the office from 1pm to 3pm.
Lisa saw Betty buying cookies at a bakery from 3pm to 4pm.
Mark saw Betty taking photos near the Eiffel Tower from 4pm to 5pm.
The coffee shop was closed after 5pm.
Between what times could Betty have gone to the coffee shop?
Options:
(A) 1pm to 3pm
(B) 8am to 10am
(C) 10am to 12pm
(D) 12pm to 1pm",D,BigBench_hard,temporal_sequences
"Today, Leslie went to the market. Between what times could they have gone?
We know that:
Leslie woke up at 6am.
Anthony saw Leslie getting a coffee at the cafe from 6am to 9am.
Sarah saw Leslie taking photos near the Leaning Tower of Pisa from 9am to 10am.
Jason saw Leslie buying clothes at the mall from 10am to 11am.
Lisa saw Leslie stretching at a yoga studio from 5pm to 6pm.
The market was closed after 6pm.
Between what times could Leslie have gone to the market?
Options:
(A) 6am to 9am
(B) 11am to 5pm
(C) 10am to 11am
(D) 9am to 10am",B,BigBench_hard,temporal_sequences
"Today, Samantha went to the amusement park. Between what times could they have gone?
We know that:
Samantha woke up at 5am.
Hannah saw Samantha buying a phone at the electronics store from 5am to 7am.
James saw Samantha working out at the gym from 7am to 8am.
Richard saw Samantha working at the office from 8am to 11am.
Mark saw Samantha buying lunch at the deli from 11am to 2pm.
William saw Samantha buying a bike at the bike shop from 7pm to 8pm.
The amusement park was closed after 8pm.
Between what times could Samantha have gone to the amusement park?
Options:
(A) 2pm to 7pm
(B) 11am to 2pm
(C) 5am to 7am
(D) 7am to 8am",A,BigBench_hard,temporal_sequences
"Today, William went to the gas station. Between what times could they have gone?
We know that:
William woke up at 5am.
Sarah saw William buying a phone at the electronics store from 7am to 11am.
Thomas saw William working out at the gym from 11am to 12pm.
Steven saw William waiting at the airport from 12pm to 2pm.
James saw William walking towards the Statue of Liberty from 2pm to 8pm.
The gas station was closed after 8pm.
Between what times could William have gone to the gas station?
Options:
(A) 5am to 7am
(B) 11am to 12pm
(C) 12pm to 2pm
(D) 7am to 11am",A,BigBench_hard,temporal_sequences
"Today, Jason went to the basketball court. Between what times could they have gone?
We know that:
Jason woke up at 8am.
Hannah saw Jason fixing their computer at the electronic store from 8am to 10am.
Sarah saw Jason buying clothes at the mall from 10am to 11am.
Thomas saw Jason walking in the garden from 11am to 3pm.
Linda saw Jason sitting on a rooftop from 3pm to 7pm.
Mark saw Jason walking towards the Statue of Liberty from 7pm to 9pm.
The basketball court was closed after 10pm.
Between what times could Jason have gone to the basketball court?
Options:
(A) 3pm to 7pm
(B) 8am to 10am
(C) 9pm to 10pm
(D) 10am to 11am",C,BigBench_hard,temporal_sequences
"Today, David went to the art studio. Between what times could they have gone?
We know that:
David woke up at 5am.
Linda saw David watching a movie at the theater from 5am to 7am.
James saw David buying lunch at the deli from 9am to 10am.
Mary saw David buying a phone at the electronics store from 10am to 11am.
Leslie saw David driving to the water park from 11am to 2pm.
Jessica saw David buying a bike at the bike shop from 2pm to 7pm.
The art studio was closed after 7pm.
Between what times could David have gone to the art studio?
Options:
(A) 7am to 9am
(B) 2pm to 7pm
(C) 5am to 7am
(D) 11am to 2pm",A,BigBench_hard,temporal_sequences
"Today, Ashley went to the football field. Between what times could they have gone?
We know that:
Ashley woke up at 1pm.
Lisa saw Ashley taking photos near the Leaning Tower of Pisa from 2pm to 5pm.
Nancy saw Ashley working out at the gym from 5pm to 6pm.
Steven saw Ashley working at the office from 6pm to 9pm.
Kimberly saw Ashley buying a bike at the bike shop from 9pm to 10pm.
The football field was closed after 10pm.
Between what times could Ashley have gone to the football field?
Options:
(A) 1pm to 2pm
(B) 5pm to 6pm
(C) 9pm to 10pm
(D) 2pm to 5pm",A,BigBench_hard,temporal_sequences
"Today, Elizabeth went to the football field. Between what times could they have gone?
We know that:
Elizabeth woke up at 5am.
Betty saw Elizabeth playing tennis at the tennis court from 5am to 9am.
Thomas saw Elizabeth waiting at the airport from 9am to 10am.
Tiffany saw Elizabeth buying a bike at the bike shop from 10am to 2pm.
Steven saw Elizabeth working at the office from 2pm to 4pm.
John saw Elizabeth buying lunch at the deli from 5pm to 10pm.
The football field was closed after 10pm.
Between what times could Elizabeth have gone to the football field?
Options:
(A) 4pm to 5pm
(B) 5pm to 10pm
(C) 5am to 9am
(D) 10am to 2pm",A,BigBench_hard,temporal_sequences
"Today, William went to the bakery. Between what times could they have gone?
We know that:
William woke up at 6am.
David saw William waiting at the airport from 8am to 9am.
Michael saw William attending class at the school from 9am to 1pm.
Sarah saw William working out at the gym from 1pm to 2pm.
Jessica saw William taking photos near the Eiffel Tower from 2pm to 9pm.
The bakery was closed after 9pm.
Between what times could William have gone to the bakery?
Options:
(A) 1pm to 2pm
(B) 8am to 9am
(C) 9am to 1pm
(D) 6am to 8am",D,BigBench_hard,temporal_sequences
"Today, Anthony went to the dance studio. Between what times could they have gone?
We know that:
Anthony woke up at 7am.
Kimberly saw Anthony walking in the garden from 7am to 9am.
Linda saw Anthony waiting at the train station from 10am to 1pm.
Susan saw Anthony attending class at the school from 1pm to 4pm.
David saw Anthony fixing their computer at the electronic store from 4pm to 7pm.
Tiffany saw Anthony reading at the library from 7pm to 8pm.
The dance studio was closed after 8pm.
Between what times could Anthony have gone to the dance studio?
Options:
(A) 7am to 9am
(B) 4pm to 7pm
(C) 9am to 10am
(D) 7pm to 8pm",C,BigBench_hard,temporal_sequences
"Today, John went to the art studio. Between what times could they have gone?
We know that:
John woke up at 6am.
Thomas saw John reading at the library from 7am to 3pm.
Lisa saw John taking photos near the Eiffel Tower from 3pm to 9pm.
Steven saw John buying cookies at a bakery from 9pm to 10pm.
The art studio was closed after 10pm.
Between what times could John have gone to the art studio?
Options:
(A) 7am to 3pm
(B) 9pm to 10pm
(C) 6am to 7am
(D) 3pm to 9pm",C,BigBench_hard,temporal_sequences
